transaction_id,customer_id,cust_email,transaction_type,quantity,price,discount,currency,status,payment_method,failure_code,transaction_date,created_at,refunded,refund_amount,description
txn_1210013f-4dd1-41bf-9fde-cc6d083ad479,cus_7efd8c9d-1f81-4e99-9b91-232a24624461,phan_huong95803@gmail.com,subscription_payment_new,12,14.99,0.2,USD,Succeeded,Credit Card,,2025-03-31 16:43:00,2025-03-31 16:43:00,,,"Payment for Premium Annual (annual, 20% discount) (subscription_payment_new)"
txn_68a725ae-1f57-4e5b-b99f-d5a56499d9e8,cus_ea0fe937-2fbc-4374-ad18-ce255ae1210e,phuong_phan39155@gmail.com ,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Paypal,,2025-03-31 17:38:00,2025-03-31 17:38:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_d55caef9-4bf0-445b-b14b-92f754492f36,cus_06fb98e8-4fe8-43ad-8ed1-cb21afca52ce,pham.minh88219@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-03-31 17:41:00,2025-03-31 17:41:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_bae2be71-4dac-4e30-b000-e5142d4f22c5,cus_ca812725-fc23-4600-9789-a7727cc2050e,bui_dung62022@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-03-31 22:37:00,2025-03-31 22:37:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_ea30894c-f0c4-4326-a5f6-840ba61107d7,cus_9e0694d7-f578-4c0b-9762-d4bdf7ee2626,ngan.do40365@gmail.com,subscription_payment_new,12,4.99,0.3,USD,Succeeded,Bank Transfer,,2025-04-01 08:10:00,2025-04-01 08:10:00,,,"Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
txn_fe30f927-7942-4711-a655-c0f8b7ce1431,cus_465459d3-72bd-4931-8bc7-050f33bd5871,hung_phan46389@gmail.com,subscription_payment_new,12,4.99,0.5,USD,succeeded,Debit Card,,2025-04-01 10:09:00,2025-04-01 10:09:00,,,"Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_7adf82e2-a497-4e54-b9ac-1fb6f07913fe,cus_a6992a3b-10c4-4289-a2f1-1ef3ec183404,nguyen_duc89209@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Paypal,,2025-04-01 10:23:00,2025-04-01 10:23:00,,,Payment for Basic Monthly (subscription_payment_new)
re_13ec1202-2673-4a01-beb8-83884433b3cc,cus_e9ba2e47-a268-44ad-97e2-80c9e463a4e4,vu_quan73258@gmail.com,refund,12,4.99,0.3,USD,Refunded,Credit Card,,2025-04-01 10:54:00,2025-04-01 10:54:00,True,41.92,"Refund (41.92 USD): Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
txn_490838fd-c365-461d-84f6-ae7c289d5c9b,cus_be29cdc3-eb04-4e2d-baa6-55e677c8926d,bui_quan98779@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Paypal,,2025-04-01 12:09:00,2025-04-01 12:09:00,,,Payment for Basic Monthly (subscription_payment_new)
re_83a4fef9-030e-4b22-b36e-fd616f5b7c71,cus_f3422cf5-3fc3-41b8-9974-f97902f89afd,khoa.dang60082@gmail.com, refund ,1,4.99,0.0,USD,Refunded,Debit Card,,2025-04-01 16:30:00,2025-04-01 16:30:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_new)
txn_78335e45-d26d-4b64-8dc2-4b487a066cf8,cus_9fd4d6d9-6d70-43df-b00c-b83a987e9ef2,bui.dung92664@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Debit Card,,2025-04-01 16:42:00,2025-04-01 16:42:00,,,Payment for Standard Monthly (subscription_payment_new)
re_f03a3748-7b96-431a-90b3-07af0a56410e,cus_a331d914-2f25-441f-9e25-64ef83ea8956,do.phuong74383@gmail.com,refund,1,4.99,0.0,USD,Refunded,Credit Card,,2025-04-01 16:59:00,2025-04-01 16:59:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_new)
txn_a9ac817f-b2cd-4ae8-a3da-df519d088b19,cus_be25268f-920d-4e12-b682-12141cb9ea2f,khoa_bui92466@gmail.com,None,1,4.99,0.0,USD,SUCCEEDED,Credit Card,,2025-04-01 18:56:00,2025-04-01 18:56:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_05e5e63e-b9b6-4729-abf9-27b4a32815ed,cus_f8cd77a7-25f0-4faa-9b01-b4b032c9f0c4,tran.phuong14114@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Paypal,Processor error,2025-04-01 20:52:00,2025-04-01 20:52:00,,,Paypal payment failed for Basic Monthly
txn_868dbd42-30ec-45fe-800c-94937032abb6,cus_cb837cc2-fb4b-4f7e-aad6-33e7e32d77b6,phan_minh73831@gmail.com,NA,1,4.99,0.0,USD,succeeded,Debit Card,,2025-04-01 22:18:00,2025-04-01 22:18:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_510b0035-6f73-4eb9-952d-7c50ee84e326,cus_a0cc47bc-44a1-4b85-914b-b0c5b01bad56,phong_le87552@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,SUCCEEDED,Credit Card,,2025-04-01 22:37:00,2025-04-01 22:37:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_3b681b7d-1007-49d1-82c7-ae5bbedc95b8,cus_ce1c5b59-f882-4694-bb06-ecd77cdf8fcd,thao.do18815@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-04-02 09:18:00,2025-04-02 09:18:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_6406442f-6d7c-4d4c-a270-a26b274968ff,cus_99a1a07b-90c2-4394-bccb-db3fb9059a1b,HUONG_DANG21361@GMAIL.COM,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-04-02 13:14:00,2025-04-02 13:14:00,,,Payment for Basic Monthly (subscription_payment_new)
re_f02228a0-b3d0-42e9-b4da-4bbfe4f09efd,cus_c8115462-bdee-45b4-a3d2-df9950584831,lan_nguyen58773@gmail.com,REFUND,1,4.99,0.0,USD,REFUNDED,Credit Card,,2025-04-02 14:12:00,2025-04-02 14:12:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_downgrade)
txn_98d10414-ac28-4aa4-8371-986df92df2a5,cus_137a3597-e818-4778-b513-a2e014ca463f,ho_minh57273@gmail.com,NULL,1,4.99,0.0,USD,Succeeded,Apple Pay,,2025-04-02 14:20:00,2025-04-02 14:20:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_fb88681f-fb1a-4ad9-9faf-04e3c376e930,cus_38403729-481d-492d-9237-fe5514cf3234,huy.le57945@gmail.com,subscription_payment_new,12,9.99,0.3,USD,Succeeded,Credit Card,,2025-04-02 15:33:00,2025-04-02 15:33:00,,,"Payment for Standard Annual (annual, 30% discount) (subscription_payment_new)"
txn_83fdc782-9ab7-4e57-a741-bbf6f1fdeb43,cus_604948de-c7d8-4d20-a6d1-7ebb8481e6a5,le_huy77673@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Paypal,,2025-04-02 15:33:00,2025-04-02 15:33:00,,,Payment for Basic Monthly (subscription_payment_new)
re_1edbd07d-9b27-4886-8485-034f1acda988,cus_bbb3b80a-961e-4b5c-bc99-154b179fb5d2,KHOA_TRAN71697@GMAIL.COM,refund,12,19.99,0.4,USD,Refunded,Debit Card,,2025-04-02 16:22:00,2025-04-02 16:22:00,True,119.94,"Refund (119.94 USD): Payment for Ultimate Annual (annual, 40% discount) (subscription_payment_new)"
txn_c4f0048e-0135-4c78-8144-7a88e4007554,cus_b2a2dd01-1f48-4e9c-a199-9131b54abdb6,phan_lan41890@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-04-02 17:31:00,2025-04-02 17:31:00,,,Payment for Basic Monthly (subscription_payment_new)
re_8005ce5c-fda3-40b6-88fd-98a1c99af3a7,cus_dfd15fd3-c107-4c4a-a3fa-e238e07d6749,linh_phan49671@gmail.com,refund,12,4.99,0.3,USD,Refunded,Credit Card,,2025-04-02 18:26:00,2025-04-02 18:26:00,True,38.42,"Refund (38.42 USD): Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
txn_0bd66a30-cbbe-4bab-8286-2563ca9bf42b,cus_b744c05f-e7f9-4a3b-82ce-609aae389877,ngan_ho30393@gmail.com,subscription_payment_new,1,9.99,0.0,USD,failed,Paypal,Fraud suspicion,2025-04-02 18:44:00,2025-04-02 18:44:00,,,Paypal payment failed for Standard Monthly
txn_16786813-026e-4071-ac05-f04eb771dc98,cus_d7439fbd-bac3-43db-aec3-2675ccfc9bdb,quan_phan80601@gmail.com,subscription_payment_new,12,4.99,0.3,USD,Succeeded,Google Pay,,2025-04-02 19:28:00,2025-04-02 19:28:00,,,"Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
txn_ef3f258b-e9ff-48a2-b24c-26bfb7fc9249,cus_d076b4e0-d2b3-4fcc-8a14-ce07f6b5af48,khoa.pham19835@gmail.com,subscription_payment_upgrade,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-04-02 19:33:00,2025-04-02 19:33:00,,,Payment for Standard Monthly (subscription_payment_upgrade)
txn_5eb5527f-40f8-4683-96c6-b0f5b78dca56,cus_b40f87e0-9902-4046-a7c7-7cbee4462823,minh.le97038@gmail.com,subscription_payment_new,12,4.99,0.4,USD,Succeeded,Apple Pay,,2025-04-02 20:53:00,2025-04-02 20:53:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_93072033-3f8c-4b0b-bf98-06a9c8c2e5a6,cus_0c47edf0-27d4-428a-92c0-28eccddd9008,ho.dung78157@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-04-03 10:15:00,2025-04-03 10:15:00,,,Payment for Basic Monthly (subscription_payment_renewal)
re_0565bc67-014e-4cac-a7d2-1d0db4700df7,cus_0e7d3330-1099-4d24-b984-403d747d3763,do_hung14107@gmail.com,refund,12,4.99,0.5,$,Refunded,Bank Transfer,,2025-04-03 10:29:00,2025-04-03 10:29:00,True,24.95,"Refund (24.95 USD): Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_328b91d7-4d9f-4a75-903f-ebd7ef6550f2,cus_1f028be0-65cd-49cf-acaf-1a0f8c0bb749,anh.le35864@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-04-03 11:09:00,2025-04-03 11:09:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_19caace5-6eee-4e1e-b80c-1db27c804834,cus_3976bd7d-3589-495b-8118-6e20e77413bd, nguyen_nhi18149@gmail.com,subscription_payment_new,12,4.99,0.2,Usd,Succeeded,Credit Card,,2025-04-03 11:36:00,2025-04-03 11:36:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_8209255d-16ea-4c28-99cc-21b88122f071,cus_c397d077-72f5-42f5-9352-faedeeb83fce,dang.nam77272@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Failed,Paypal,Do not honor,2025-04-03 12:19:00,2025-04-03 12:19:00,,,Paypal payment failed for Standard Monthly
txn_ab73f916-5c92-4c73-b4ac-2cc12f56c556,cus_204289d3-c130-48f6-9062-7cbf2784b64d,khoa.pham57241@gmail.com,subscription_payment_new,12,14.99,0.4,USD,Succeeded,Credit Card,,2025-04-03 13:00:00,2025-04-03 13:00:00,,,"Payment for Premium Annual (annual, 40% discount) (subscription_payment_new)"
txn_316386db-77cd-4c99-8c88-61d2a628d125,cus_43fe47f6-1ce0-436a-9173-619789efeae0,nguyen.minh31351@gmail.com,subscription_payment_new,1,4.99,0.0,USD,succeeded,Apple Pay,,2025-04-03 13:01:00,2025-04-03 13:01:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_f75fba4b-592f-470f-81ad-6e7b39e65c7f,cus_120a489c-3801-40d3-9bcd-c690cfc1b6ff,linh.do28002@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-04-03 13:02:00,2025-04-03 13:02:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_6516ae01-5b73-4fe1-9fdc-49b7a3749c21,cus_e5a0e131-364c-4597-b37f-e7a85e75a99b,vy_pham29208@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Failed,Google Pay,Processor error,2025-04-03 13:27:00,2025-04-03 13:27:00,,,Payment failed for Standard Monthly (attempt 1)
txn_f565fe3c-14e6-4fd2-a656-7783eeea4b62,cus_35465cb2-ddf2-44f4-be9b-7d427c082f47,anh_ho28958@gmail.com,subscription_payment_new,1,14.99,0.0,USD,Succeeded,Paypal,,2025-04-03 14:22:00,2025-04-03 14:22:00,,,Payment for Premium Monthly (subscription_payment_new)
re_1f12c2b6-415d-4f40-8957-3f271772c872,cus_6595d23f-27da-468f-ace0-05eea3af9de5,nam.phan82848@gmail.com,refund,12,4.99,0.2,$,Refunded,Credit Card,,2025-04-03 15:35:00,2025-04-03 15:35:00,True,43.91,"Refund (43.91 USD): Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_41278e8d-2bc2-417e-835a-386f769459b7,cus_78d70e2c-bc78-4e68-9cc3-455132be4e36,anh.bui48006@gmail.com,subscription_payment_new,1,14.99,0.0,USD,Succeeded,Credit Card,,2025-04-03 16:37:00,2025-04-03 16:37:00,,,Payment for Premium Monthly (subscription_payment_new)
txn_2aa38760-951b-4a76-8d6b-877a248a159f,cus_52560223-4891-4cb1-972d-8403122008f7,anh.phan95296@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Bank Transfer,,2025-04-03 16:58:00,2025-04-03 16:58:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_07b7349b-a3a0-4c24-a7cf-2468aa9351c1,cus_26ec5ad4-672a-400b-a5b4-17980b024744,nhi_ho66040@gmail.com, subscription_payment_new ,12,4.99,0.2,USD,Succeeded,Debit Card,,2025-04-03 17:01:00,2025-04-03 17:01:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_111b9839-7522-4810-a230-383dee4c4991,cus_6517eff6-c83e-4a4c-a5f9-6d23e97963bb,vu.hung85352@gmail.com,subscription_payment_new,12,19.99,0.4,USD,Succeeded,Credit Card,,2025-04-03 22:46:00,2025-04-03 22:46:00,,,"Payment for Ultimate Annual (annual, 40% discount) (subscription_payment_new)"
txn_e63a4b2d-1471-4de2-ba3d-11e0149b624c,cus_be922f18-f413-40ee-9f27-aee3d58b16f8,phuong.ho56791@gmail.com,subscription_payment_new,1,4.99,0.0,USD,succeeded,Credit Card,,2025-04-04 08:33:00,2025-04-04 08:33:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_e191fc56-ee95-46f6-9b57-c211e0025562,cus_f0f8a78b-7506-46c7-bc56-77cfdb02e1bf,nguyen.khoa83864@gmail.com,subscription_payment_new,12,4.99,0.2,usd,Succeeded,Credit Card,,2025-04-04 10:36:00,2025-04-04 10:36:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_09a751ce-0cee-4a69-bff0-630943fc12ef,cus_30491d8d-e563-455f-92fa-565842c55161,pham_huong49289@gmail.com,subscription_payment_renewal,1,4.99,0.0,$,Succeeded,Credit Card,,2025-04-04 11:32:00,2025-04-04 11:32:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_b6e9597b-835d-4d98-b833-c2ff4a2cfa57,cus_5fbb9e16-8cfd-4654-98b8-4f187d773087,phong_phan87354@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Bank Transfer,,2025-04-04 12:07:00,2025-04-04 12:07:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_5c5c0be3-dfde-4c29-ab77-89df97c9ed2a,cus_70013b17-e17c-45cf-aa36-020e6a8960b4,do.duc19654@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-04-04 13:26:00,2025-04-04 13:26:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_83298941-5d0f-4332-b1d1-e7938558321f,cus_e5a0e131-364c-4597-b37f-e7a85e75a99b,vy_pham29208@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Failed,Google Pay,Card Decline,2025-04-04 13:27:00,2025-04-04 13:27:00,,,Payment failed for Standard Monthly (attempt 2)
txn_e64df993-e9e2-4878-a983-e1c1fe000760,cus_0fc4686f-348e-4e24-89f8-26aeceb4df41, vu_hung37266@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-04-04 14:25:00,2025-04-04 14:25:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_2e28e194-1b94-423f-b2dd-ca321d40feb2,cus_048ae32d-402e-46ed-a0c4-a90ded389af6,pham_vy60818@gmail.com,subscription_payment_new,12,19.99,0.3,Usd,Succeeded,Credit Card,,2025-04-04 14:47:00,2025-04-04 14:47:00,,,"Payment for Ultimate Annual (annual, 30% discount) (subscription_payment_new)"
txn_8a738d0a-e189-46f4-a6df-35542055d687,cus_15dc00d9-32a5-4064-ae87-62019729c9ba,minh.vu12705@gmail.com,subscription_payment_new,1,14.99,0.0,USD,Succeeded,Debit Card,,2025-04-04 16:16:00,2025-04-04 16:16:00,,,Payment for Premium Monthly (subscription_payment_new)
txn_965004b1-6d75-48ed-8735-48af4df3e9c3,cus_b13cfd16-f791-4d15-9c53-08e5a88c68b1,ho_huy73794@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-04-04 18:59:00,2025-04-04 18:59:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_e29a95af-73f4-47af-9cd5-93f0be4b51de,cus_e426683b-7c48-44d0-8264-21c4c07be0ad,tran_hung25707@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-04-04 19:13:00,2025-04-04 19:13:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_589b42ea-2313-40fb-9efd-6a40494f1a82,cus_2183f772-2a64-4309-b7f8-a8370c50087d,huong.bui30002@gmail.com,subscription_payment_new,1,9.99,0.0,usd,Succeeded,Credit Card,,2025-04-04 21:00:00,2025-04-04 21:00:00,,,Payment for Standard Monthly (subscription_payment_new)
re_19ce97d0-509e-428e-a254-8302ea63826a,cus_4d293262-f604-4c3f-a562-02c1df9a09ed,nhi_pham47869@gmail.com,refund,1,4.99,0.0,USD,refunded,Debit Card,,2025-04-05 09:44:00,2025-04-05 09:44:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_new)
txn_0f70bd11-e920-4f8b-b6dd-aa69a3123bdc,cus_4d0e548c-1ff4-46ac-bca8-0d20cbf40d86,nguyen.phuong27728@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Apple Pay,,2025-04-05 11:49:00,2025-04-05 11:49:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_dcc55f7d-d3e9-4b3b-b5f1-335343dde587,cus_fd25d33c-3307-436d-a43f-2a45a0098519,TRAN_KHOA41281@GMAIL.COM,subscription_payment_new,12,4.99,0.2,USD,Succeeded,Credit Card,,2025-04-05 13:59:00,2025-04-05 13:59:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
re_90ec608f-4292-489f-aea2-2034e57e4969,cus_a1b7cf61-4ddb-424c-a29c-b85772d49c78,BUI.LAN42964@GMAIL.COM,refund,12,4.99,0.5,USD,Refunded,Debit Card,,2025-04-05 17:59:00,2025-04-05 17:59:00,True,24.95,"Refund (24.95 USD): Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_587b553f-7c8a-4069-ae0a-7478d53c4789,cus_db3e4355-de15-4f35-8118-ff482dafaa51,bui.phuong60236@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Bank Transfer,,2025-04-05 18:19:00,2025-04-05 18:19:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_74ba193d-a7a5-4014-929e-31d0b4ab58cf,cus_587bded9-ac76-430f-b8bb-dfbad9386e8e,nguyen.quan44721@gmail.com,subscription_payment_new,1,4.99,0.0,$,Succeeded,Google Pay,,2025-04-05 20:21:00,2025-04-05 20:21:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_1443edf0-7898-4e35-a7fb-273608da46c6,cus_d9c91378-404e-4d57-b2e5-4c2b751c07de,vy.bui25535@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-04-05 22:24:00,2025-04-05 22:24:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_bfb5b6d3-0db9-44d1-8f27-cceecbd75d18,cus_bf764727-0578-4f8c-90f4-d3a5c4bc9267,ngan_ho12525@gmail.com,subscription_payment_new,1,9.99,0.0,USD,sucCeeded,Credit Card,,2025-04-06 08:05:00,2025-04-06 08:05:00,,,Payment for Standard Monthly (subscription_payment_new)
re_08e8b4a8-c68d-4548-a20a-e9d02af961aa,cus_0399cb6f-8186-4a97-9e64-22ecb66bfc45,ngan.dang43606@gmail.com,NaN,12,14.99,0.3,USD,Refunded,Credit Card,,2025-04-06 09:02:00,2025-04-06 09:02:00,True,104.93,"Refund (104.93 USD): Payment for Premium Annual (annual, 30% discount) (subscription_payment_new)"
txn_5b00495e-94f6-4607-b7d2-f70ec463d1e7,cus_7b6b16aa-4a7a-43f6-9e7b-5e5474143467,LE.KHOA34329@GMAIL.COM,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-04-06 09:48:00,2025-04-06 09:48:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_b4b00896-5248-4967-a725-a320ef7aa747,cus_525cf53f-62d2-412f-ba6f-307cc7e1b57f,vu_anh99121@gmail.com ,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Google Pay,,2025-04-06 12:50:00,2025-04-06 12:50:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_be91025a-5478-404e-bf83-722b5ce74b04,cus_f1f36aa0-c9ba-4f5c-8fe9-8b5dba0ad104,phuc.ho34719@gmail.com,subscription_payment_new,1,14.99,0.0,USD,Failed,Credit Card,Fraud suspicion,2025-04-06 17:04:00,2025-04-06 17:04:00,,,Payment failed for Premium Monthly (attempt 1)
txn_80bdd947-cc11-4bd0-8c23-5c55e2a1f489,cus_71fc21cb-14db-4e53-9be1-18085d3a2090,quynh.nguyen64337@gmail.com,subscription_payment_new,12,4.99,0.5,USD,Succeeded,Credit Card,,2025-04-06 17:21:00,2025-04-06 17:21:00,,,"Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
re_d0755fc6-cfb2-4af3-9769-79153b689210,cus_9c8e4f6f-940c-4981-90e8-d3f7bffa08b8,minh.le36769@gmail.com,refund,1,4.99,0.0,USD,REFUNDED,Credit Card,,2025-04-06 20:36:00,2025-04-06 20:36:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_new)
txn_0bf6557e-c09f-4a96-b89f-c090603d8224,cus_83720f28-4335-4268-bd0c-d868122c6bd2,dang.huy91064@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-04-06 20:39:00,2025-04-06 20:39:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_2e9f483c-8cb1-457c-8b68-bf26793fdf6d,cus_c2ecbc73-1390-4f4c-8d7c-8d85968adf79,bui.hung76457@gmail.com,subscription_payment_new,12,4.99,0.3,USD,Failed,Credit Card,Invalid card details,2025-04-06 22:05:00,2025-04-06 22:05:00,,,Payment failed for Basic Annual (attempt 1)
txn_4fc2f3af-2fde-4cd0-bab8-3a98b802a204,cus_16936384-d3c6-419d-9781-ca0d012a2847,nguyen.lan25534@gmail.com ,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Debit Card,,2025-04-07 08:56:00,2025-04-07 08:56:00,,,Payment for Standard Monthly (subscription_payment_new)
re_bbb6e052-f086-4701-99fe-f2a191f88383,cus_0d293f59-5f8a-4a1b-934c-423a4aa647ae,bui_linh67595@gmail.com,refund,12,14.99,0.5,USD,refunded,Credit Card,,2025-04-07 10:18:00,2025-04-07 10:18:00,True,67.45,"Refund (67.45 USD): Payment for Premium Annual (annual, 50% discount) (subscription_payment_new)"
re_156e8e07-644f-4f41-a55c-1d3cd765562b,cus_5a83cbfd-b691-490e-9111-44b7f9af7990,nguyen_tuan91034@gmail.com,refund,1,4.99,0.0,USD,Refunded,Apple Pay,,2025-04-07 10:59:00,2025-04-07 10:59:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_new)
txn_ca45c433-3165-433b-8025-c25fa1f59874,cus_e5a0e131-364c-4597-b37f-e7a85e75a99b,vy_pham29208@gmail.com,subscription_payment_new,1,14.99,0.0,USD,sucCeeded,Credit Card,,2025-04-07 13:27:00,2025-04-07 13:27:00,,,Payment for Premium Monthly (subscription_payment_new)
txn_b592e7f9-af05-4303-9901-74d45ca6b65f,cus_4e012e10-8e59-4ae7-9580-801b93aac0c3,vu_anh26121@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-04-07 14:14:00,2025-04-07 14:14:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_39640738-de89-4b83-ac94-1db1fc6c0a21,cus_572e2533-7839-460c-94ba-1113b43d939c,duc_vu49098@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-04-07 15:13:00,2025-04-07 15:13:00,,,Payment for Basic Monthly (subscription_payment_new)
re_5b59411d-155a-432d-b82c-0999f523393f,cus_f5036819-2129-47da-99ad-a5137a5b95ec,tuan_le23152@gmail.com,refund,12,9.99,0.4,USD,Refunded,Credit Card,,2025-04-07 17:01:00,2025-04-07 17:01:00,True,59.94,"Refund (59.94 USD): Payment for Standard Annual (annual, 40% discount) (subscription_payment_new)"
re_59b53522-1604-4b04-9dfa-3d426cd2147a,cus_2d095d59-babc-4dec-bd35-14bc50c67fb3,do_hung96019@gmail.com,refund,12,9.99,0.4,USD,Refunded,Credit Card,,2025-04-07 19:27:00,2025-04-07 19:27:00,True,59.94,"Refund (59.94 USD): Payment for Standard Annual (annual, 40% discount) (subscription_payment_new)"
txn_ee018878-55fa-410c-8b8c-bc0302a2fd27,cus_e457c52a-45cb-4e0f-8763-32cfe0e770aa,nguyen.linh75678@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-04-07 19:30:00,2025-04-07 19:30:00,,,Payment for Basic Monthly (subscription_payment_renewal)
