ticket_id,requester_email,requester_name,ticket_type,subject,description,priority,status,channel,created_at,first_response_at,solved_at,updated_at,first_reply_time,full_resolution_time,satisfaction_rating
ticket_f351dac3-7f3a-49b2-a476-4b2d21f53572,pham.linh71784@gmail.com ,Linh Phạm,Integration Errors,Strava import error,Apple Health data not syncing after granting permission.,Low,Solved,Email,2025-09-10 15:11:23,2025-09-16 03:50:00,2025-09-16 04:05:00,2025-09-16 04:05:00,132.21,132.71,1.0
ticket_19070905-2a86-4cb4-8540-2217520b4a77,pham_phuong85060@gmail.com,Phương Phạm,Device / Compatibility,Not working on Galaxy S23,Dark mode makes text hard to read on Pixel phone.,Normal,Solved,Chat,2025-09-10 16:09:07,2025-09-11 00:56:43,2025-09-12 08:20:07,2025-09-12 08:20:07,8.61,40.0,1.0
ticket_6cbdc149-958f-4bbe-aff6-baf00512f5ed,quynh_do18032@gmail.com,Quỳnh Đỗ,Integration Errors,Google Calendar sync failed,Apple Health data not syncing after granting permission.,High,Closed,Web,2025-09-10 17:12:56,2025-09-10 19:59:20,2025-09-11 03:29:44,2025-09-11 03:29:44,2.29,9.83,3.0
ticket_903327d1-a62c-4d4f-971a-857b5eed0478,do_thao36048@gmail.com,Thảo Đỗ,Integration Errors,Google Calendar sync failed,Apple Health data not syncing after granting permission.,Urgent,Closed,Email,2025-09-10 17:25:57,2025-09-11 08:28:28,2025-09-13 05:01:21,2025-09-13 05:01:21,14.53,59.09,2.0
ticket_5da4ffd6-f1af-4b24-9658-57329c996e71,le_anh84976@gmail.com,Anh Lê,Device / Compatibility,UI broken in tablet mode,Doesn't open properly on Samsung Galaxy S23 Ultra.,Normal,Closed,Web,2025-09-10 17:54:21,2025-09-10 19:28:21,2025-09-12 16:33:09,2025-09-12 16:33:09,1.15,45.93,2.0
ticket_b3b5d077-ae56-41fc-991c-5476ddb4a9b6,dang.huong18020@gmail.com,Hương Đặng,Device / Compatibility,Not working on Galaxy S23,App force closes immediately on my iPhone with iOS 19.,High,Closed,Email,2025-09-10 19:04:28,2025-09-11 12:21:24,2025-09-12 06:38:40,2025-09-12 06:38:40,16.58,34.87,
ticket_42ca32c1-a454-429c-9430-519772138c99,pham.anh25023@gmail.com,Anh Phạm,Performance / Speed,Video buffering forever,Videos keep buffering even on fast internet.,High,Solved,Email,2025-09-10 20:35:54,2025-09-12 01:51:27,2025-09-12 08:22:42,2025-09-12 08:22:42,29.04,35.38,1.0
ticket_b79af711-43ef-4af0-845a-33f552a011f1,huy_ho81464@gmail.com,Huy Hồ,Feature Usage Help,How to enable daily reminders?,I can't find where my streak or progress is displayed.,Urgent,Solved,Chat,2025-09-10 22:19:17,2025-09-13 07:17:17,2025-09-13 07:45:17,2025-09-13 07:45:17,56.05,56.55,1.0
ticket_bb3a0d35-4f97-47ed-a411-0fd86fd4571a,dang.minh34445@gmail.com,Minh Đặng,Device / Compatibility,Incompatible with Android 15,App force closes immediately on my iPhone with iOS 19.,Normal,New,social_media,2025-09-10 22:54:38,,,2025-09-12 05:54:38,,,
ticket_cc01daa2-a6a3-46f6-a891-6460d70f69e4,thao.ho99585@gmail.com,Thảo Hồ,Integration Errors,Google Calendar sync failed,Strava activities not showing up in the app.,Urgent,Closed,Chat,2025-09-11 00:08:39,2025-09-11 14:41:39,2025-09-12 13:39:51,2025-09-12 13:39:51,14.4,36.67,1.0
ticket_9f6f3e12-57ff-4fda-960d-24412891edec,phuong_do33746@gmail.com,Phương Đỗ,Billing & Payment Issues,Request refund for last month,Money was taken but subscription status not updated. Order ID attached.,High,Solved,Email,2025-09-11 10:45:45,2025-09-15 23:26:09,2025-09-16 00:09:09,2025-09-16 00:09:09,108.34,108.84,1.0
ticket_fda3a197-0844-477e-a913-36aa87aaff44,phuc.nguyen26305@gmail.com,Phúc Nguyễn,Billing & Payment Issues,Double charge this cycle,Want to cancel and get partial refund for unused period.,Normal,Closed,Email,2025-09-11 11:39:36,2025-09-11 18:44:05,2025-09-12 00:31:12,2025-09-12 00:31:12,6.24,12.01,2.0
ticket_2c40dd77-ed59-4397-aa73-505d803e7a9f,duc.do97269@gmail.com,Đức Đỗ,Feature Usage Help,How to export all data,Please tell me how to turn on daily push notifications.,Low,Closed,Web,2025-09-11 11:57:38,2025-09-11 21:34:50,2025-09-12 08:21:50,2025-09-12 08:21:50,8.92,19.77,3.0
ticket_f085964b-65de-4394-a3f4-482175242184,tran_vy57175_at_gmail.com,Vy Trần,Device / Compatibility,Incompatible with Android 15,Doesn't open properly on Samsung Galaxy S23 Ultra.,High,Solved,Web,2025-09-11 14:08:39,2025-09-11 19:14:51,2025-09-12 12:17:03,2025-09-12 12:17:03,4.17,21.59,3.0
ticket_0b81e4cf-a89a-4b93-a4a7-8f43616a11e8,vy_dang50603@gmail.com,Vy Đặng,Billing & Payment Issues,Payment failed but money deducted,I got charged $9.99 but still see free tier limits. Please fix and refund.,Urgent,Solved,Email,2025-09-11 14:12:31,2025-09-12 10:01:06,2025-09-12 10:24:06,2025-09-12 10:24:06,19.29,19.79,
ticket_7e8c9e71-1187-439b-a68c-1b6d0a90b885,khoa_pham67389@gmail.com,Khoa Phạm,Performance / Speed,Frequent crashes on Android,App crashes every time I open a long workout session.,Urgent,Closed,social_media,2025-09-11 15:31:41,2025-09-12 21:26:05,2025-09-14 09:05:05,2025-09-14 09:05:05,29.39,65.14,
ticket_e66035af-0cc4-4ef4-80b0-6cc3553d40f9,pham_lan89564@gmail.com,Lan Phạm,Feedback / Complaint,UI feels outdated,Updates lately made content less helpful than before.,Normal,Solved,Web,2025-09-11 16:20:02,2025-09-12 06:59:50,2025-09-13 13:06:50,2025-09-13 13:06:50,13.68,44.43,1.0
ticket_486028ef-e7b3-495e-a083-ea0309c000be,phong.vu31893_at_gmail.com,Phong Vũ,Login & Authentication,Cannot reset password - no email received,"Account got locked, can't log in even with correct password.",Normal,Solved,Chat,2025-09-11 17:17:46,2025-09-11 20:16:10,2025-09-11 21:57:58,2025-09-11 21:57:58,2.29,4.07,3.0
ticket_7d9af7d4-356a-4e89-8357-6618fbc9620d,thao.le74967@gmail.com,Thảo Lê,Billing & Payment Issues,Charged but still on free plan,Want to cancel and get partial refund for unused period.,Normal,New,Chat,2025-09-11 20:16:38,2025-09-12 00:16:38,,2025-09-13 22:16:38,4.0,,
ticket_59c9a7d0-93b8-4c82-a170-3e3cec0f0415, dung.ho71386@gmail.com,Dung Hồ,Integration Errors,Google Calendar sync failed,Tried connecting Google Calendar but fails with error 403.,Urgent,Closed,Chat,2025-09-11 20:37:21,2025-09-12 05:32:09,2025-09-13 12:13:45,2025-09-13 12:13:45,8.63,39.39,
ticket_72ff9de2-1289-47d3-a78b-5e22cd85cb51,linh.nguyen24304@gmail.com,Linh Nguyễn,Performance / Speed,Video buffering forever,Main screen takes 15+ seconds to load on WiFi.,Normal,Closed,Chat,2025-09-12 00:34:21,2025-09-12 03:49:21,2025-09-12 18:06:33,2025-09-12 18:06:33,2.3,17.32,
ticket_f531e794-d5f6-40c5-b910-93cfb77f80ee,tran_vy69177@gmail.com,Vy Trần,Device / Compatibility,App crashes on iOS 19,App force closes immediately on my iPhone with iOS 19.,Normal,Closed,Chat,2025-09-12 03:52:21,2025-09-12 18:11:45,2025-09-13 13:30:21,2025-09-13 13:30:21,13.64,33.6,
ticket_32eca8de-9698-4ed6-a585-8e523b3cdb0a,ho.ngan16699@gmail.com,Ngân Hồ,Billing & Payment Issues,Double charge this cycle,Saw double charge on statement this month.,Urgent,Closed,Web,2025-09-12 08:04:42,2025-09-13 09:20:06,2025-09-13 09:48:06,2025-09-13 09:48:06,25.19,25.69,
ticket_0c44a02c-ed07-4922-9585-721f6ca41b16,duc.phan88727@gmail.com,Đức Phan,Feedback / Complaint,Missing dark mode,"Ads appear too frequently in free plan, very annoying.",Urgent,Solved,Email,2025-09-12 08:08:39,2025-09-13 02:38:51,2025-09-13 03:21:51,2025-09-13 03:21:51,18.14,18.87,
ticket_ad0d22e1-a338-44b4-b4ce-d4b352c58ede,tuan_ho17003@gmail.com,Tuấn Hồ,Billing & Payment Issues,Subscription not renewed automatically,Want to cancel and get partial refund for unused period.,Low,Pending,social_media,2025-09-12 09:44:43,2025-09-12 11:44:43,,2025-09-13 22:44:43,2.0,,
ticket_b0131ab1-91e3-4ed7-bafe-0a09e3210bfa,do.duc32158@gmail.com,Đức Đỗ,Integration Errors,API timeout every time,Strava activities not showing up in the app.,High,Closed,Chat,2025-09-12 09:50:33,2025-09-13 12:13:45,2025-09-16 11:10:45,2025-09-16 11:10:45,26.37,97.07,
ticket_5303c295-87a8-440d-99e8-50b2c7158dec,bui_quynh51999@gmail.com,Quỳnh Bùi,Device / Compatibility,Not working on Galaxy S23,App force closes immediately on my iPhone with iOS 19.,High,Solved,Web,2025-09-12 11:01:52,2025-09-12 20:50:40,2025-09-13 04:33:16,2025-09-13 04:33:16,9.33,16.94,
ticket_74878044-212b-44fb-b497-5385f7765b82,bui_hung44181@gmail.com,Hùng Bùi,Feedback / Complaint,Content quality dropped recently,"Ads appear too frequently in free plan, very annoying.",Low,Solved,Chat,2025-09-12 11:27:44,2025-09-13 19:00:20,2025-09-14 03:58:08,2025-09-14 03:58:08,31.11,40.29,
ticket_206a9d9f-cb20-47ed-afff-8a2701416192,HO.QUAN82259@GMAIL.COM,Quân Hồ,Feedback / Complaint,Missing dark mode,Updates lately made content less helpful than before.,High,Solved,Web,2025-09-12 11:47:23,2025-09-13 17:53:11,2025-09-13 20:24:35,2025-09-13 20:24:35,30.08,31.87,1.0
ticket_e32efc34-c0a0-440a-bfb4-715ce450c079,thao_dang20296@gmail.com,Thảo Đặng,Integration Errors,Strava import error,Tried connecting Google Calendar but fails with error 403.,Normal,Closed,Web,2025-09-12 13:01:09,2025-09-12 23:03:09,2025-09-14 13:58:21,2025-09-14 13:58:21,9.75,48.77,
ticket_d3558997-3773-443b-a807-90c8ecbd09f1,minh.pham13786@gmail.com,Minh Phạm,Performance / Speed,Video buffering forever,Videos keep buffering even on fast internet.,Urgent,Closed,Email,2025-09-12 16:14:30,2025-09-13 21:25:25,2025-09-14 16:43:18,2025-09-14 16:43:18,28.87,47.93,
ticket_15182d3a-83ce-4f03-a279-2c12d1162638,linh.ho78947@gmail.com,Linh Hồ,Billing & Payment Issues,Request refund for last month,Saw double charge on statement this month.,High,Closed,Email,2025-09-12 16:23:22,2025-09-13 08:12:16,2025-09-13 09:12:22,2025-09-13 09:12:22,15.12,15.95,
ticket_4bf7e389-9aa2-42fd-903d-7bb841d2225b,phong_phan78441@gmail.com,Phong Phan,Login & Authentication,Cannot reset password - no email received,2FA code keeps saying invalid though it's correct.,High,Closed,Chat,2025-09-12 19:07:03,2025-09-13 08:28:03,2025-09-13 09:28:03,2025-09-13 09:28:03,13.35,14.35,2.0
ticket_314b464a-edc3-42e1-ac8e-5dcae9cec890,minh_do25406@gmail.com,Minh Đỗ,Feedback / Complaint,Content quality dropped recently,Updates lately made content less helpful than before.,Low,Closed,Web,2025-09-12 21:04:17,2025-09-12 22:27:17,2025-09-15 01:02:05,2025-09-15 01:02:05,1.25,51.43,1.0
ticket_bf269f46-be15-42b4-8770-e78890f87356,lan_le83428@gmail.com,Lan Lê,Feature Usage Help,How to export all data,How do I download all my workout history as CSV?,Low,Closed,social_media,2025-09-12 22:04:52,2025-09-15 01:25:28,2025-09-15 01:34:28,2025-09-15 01:34:28,50.81,51.31,1.0
ticket_0cd637d0-62c7-4aa7-b357-360c33bfce1f,duc_pham48676@gmail.com,Đức Phạm,Feedback / Complaint,UI feels outdated,Updates lately made content less helpful than before.,Low,Solved,Chat,2025-09-13 08:41:58,2025-09-15 16:14:46,2025-09-15 16:36:46,2025-09-15 16:36:46,55.28,55.78,2.0
ticket_8c0768d9-6159-4800-9443-fb7c927d6bca,quynh_ho54740@gmail.com,Quỳnh Hồ,Device / Compatibility,UI broken in tablet mode,App force closes immediately on my iPhone with iOS 19.,Low,Solved,Chat,2025-09-13 09:08:17,2025-09-13 18:00:53,2025-09-14 09:47:05,2025-09-14 09:47:05,8.71,24.08,1.0
ticket_92258816-c2f6-47a9-980f-26c4c6751111,minh.bui78712@gmail.com,Minh Bùi,Feature Usage Help,How to export all data,How do I download all my workout history as CSV?,Urgent,Solved,Email,2025-09-13 09:40:48,2025-09-13 11:49:59,2025-09-13 12:44:12,2025-09-13 12:44:12,1.3,2.39,3.0
ticket_de35c748-3158-408c-b5b1-9b70ed25777f,pham_phong36260@gmail.com,Phong Phạm,Login & Authentication,How to change email on account,2FA code keeps saying invalid though it's correct.,Normal,Closed,Web,2025-09-13 10:53:49,2025-09-14 00:51:25,2025-09-14 01:00:25,2025-09-14 01:00:25,13.26,13.76,
ticket_13cbd359-320a-4a18-9775-0cf079ea6cb3,lan.le60636@gmail.com,Lan Lê,Device / Compatibility,UI broken in tablet mode,Dark mode makes text hard to read on Pixel phone.,High,Solved,Chat,2025-09-13 11:37:45,2025-09-13 14:03:33,2025-09-13 18:31:57,2025-09-13 18:31:57,2.43,6.32,2.0
ticket_7e8fc8a2-4ab7-4a95-93fd-aff190e8c400,phan.huong67536@gmail.com,Hương Phan,Billing & Payment Issues,Subscription not renewed automatically,Want to cancel and get partial refund for unused period.,Low,Solved,Web,2025-09-13 14:54:54,2025-09-14 20:37:30,2025-09-14 21:30:30,2025-09-14 21:30:30,29.46,29.96,
ticket_47d3aab1-64f5-4d3e-b31f-d11ee75570e5,thao.dang26174@gmail.com,Thảo Đặng,Integration Errors,Strava import error,Strava activities not showing up in the app.,Urgent,Closed,Email,2025-09-13 15:39:39,2025-09-14 22:23:26,2025-09-16 15:46:39,2025-09-16 15:46:39,30.61,71.45,1.0
ticket_3ad045fa-ec35-42a3-b50a-6a78b1281f2f,nguyen_dung16188@gmail.com,Dung Nguyễn,Login & Authentication,How to change email on account,Sign in with Google button does nothing on Chrome.,Normal,Solved,social_media,2025-09-13 16:33:38,2025-09-13 21:24:26,2025-09-14 01:25:38,2025-09-14 01:25:38,4.23,8.35,
ticket_364f7063-8f06-4dcf-99f4-a539b4ce2c6e, do.phuc81085@gmail.com,Phúc Đỗ,Performance / Speed,Sync takes minutes,App crashes every time I open a long workout session.,Normal,Closed,Email,2025-09-13 17:20:33,2025-09-14 23:47:42,2025-09-15 06:10:57,2025-09-15 06:10:57,30.09,36.34,
ticket_0968e5a7-111c-4456-a4f4-abd3115483b3,khoa_do57404@gmail.com,Khoa Đỗ,Login & Authentication,Google/Apple login not working,Tried reset password but no email arrived in inbox or spam.,Normal,Closed,Web,2025-09-13 18:48:43,2025-09-14 00:18:19,2025-09-14 02:04:55,2025-09-14 02:04:55,4.66,6.97,2.0
ticket_0ad848c5-5619-4565-98bb-e9935c12f3a4,PHONG_VU20064@GMAIL.COM,Phong Vũ,Billing & Payment Issues,Subscription not renewed automatically,Want to cancel and get partial refund for unused period.,Low,Solved,social_media,2025-09-13 18:55:26,2025-09-15 00:07:26,2025-09-15 01:12:26,2025-09-15 01:12:26,29.2,29.7,2.0
ticket_5ffd260e-38dd-4584-98ce-1cbe2c976f4d,phuc_phan19419@gmail.com,Phúc Phan,Feature Usage Help,Guide to create custom plan,Please tell me how to turn on daily push notifications.,High,Solved,Email,2025-09-13 19:56:51,2025-09-14 16:06:42,2025-09-14 16:25:27,2025-09-14 16:25:27,19.33,20.41,3.0
ticket_64d318a6-d32d-44af-a93b-8c1f45d29db0,khoa_tran12549@gmail.com,Khoa Trần,Billing & Payment Issues,Subscription not renewed automatically,Money was taken but subscription status not updated. Order ID attached.,High,Solved,Email,2025-09-13 21:18:59,2025-09-14 06:44:37,2025-09-14 14:32:47,2025-09-14 14:32:47,8.74,17.18,
ticket_e09c5024-76de-457d-b01d-ff0c53b639e9,dang.huy30951@gmail.com,Huy Đặng,Feedback / Complaint,Support reply too slow,"Ads appear too frequently in free plan, very annoying.",Low,Solved,Email,2025-09-14 08:39:08,2025-09-14 19:08:25,2025-09-16 00:50:32,2025-09-16 00:50:32,9.72,39.74,
ticket_30ac9935-d2ba-46b0-9c47-e8aa659265b2,hung_bui85131@gmail.com,Hùng Bùi,Billing & Payment Issues,Double charge this cycle,I got charged $9.99 but still see free tier limits. Please fix and refund.,Normal,Closed,Email,2025-09-14 10:14:49,2025-09-16 21:40:45,2025-09-16 22:17:45,2025-09-16 22:17:45,58.58,59.08,1.0
ticket_bc6c80fe-c974-491c-ba15-af90dfd27003,phuong_le50581@gmail.com,Phương Lê,Feature Usage Help,How to export all data,Please tell me how to turn on daily push notifications.,High,Open,Web,2025-09-14 11:52:00,,,2025-09-17 09:52:00,,,
ticket_09164ae4-121d-4176-9ddb-7746b36e4a3d, vu.tuan83602@gmail.com,Tuấn Vũ,Integration Errors,Google Calendar sync failed,Apple Health data not syncing after granting permission.,Urgent,Closed,social_media,2025-09-14 12:59:46,2025-09-15 16:59:10,2025-09-17 00:57:46,2025-09-17 00:57:46,27.99,59.2,1.0
ticket_5621a373-e746-40d5-8a8e-831c19bb3459,le_lan43506@gmail.com,Lan Lê,Integration Errors,API timeout every time,Strava activities not showing up in the app.,High,Solved,Web,2025-09-14 14:06:21,2025-09-15 05:03:09,2025-09-16 02:36:09,2025-09-16 02:36:09,14.63,35.88,
ticket_a596e208-8bec-482f-afc4-0e6839383e31,pham_lan89564@gmail.com,Lan Phạm,Feature Usage Help,What does streak freeze mean?,I can't find where my streak or progress is displayed.,Low,Closed,social_media,2025-09-14 14:55:57,2025-09-17 03:56:21,2025-09-17 04:07:21,2025-09-17 04:07:21,60.14,60.64,2.0
ticket_34a97d6e-26ff-4279-89d0-ce5fd1331a6f,tuan.ho28188@gmail.com,Tuấn Hồ,Feature Usage Help,How to enable daily reminders?,I can't find where my streak or progress is displayed.,Normal,Solved,Chat,2025-09-14 15:32:24,2025-09-15 01:53:00,2025-09-15 04:11:00,2025-09-15 04:11:00,10.21,12.16,3.0
ticket_7edfbdf3-5328-4ee8-8d50-73573d651029,vy_pham67305@gmail.com,Vy Phạm,Feedback / Complaint,Content quality dropped recently,Updates lately made content less helpful than before.,Low,Closed,Email,2025-09-14 16:20:11,2025-09-14 20:00:01,2025-09-16 16:52:47,2025-09-16 16:52:47,2.85,48.16,
ticket_2415f8b7-c3ba-4af4-8b60-6270968b5dfd,vy_le31984@gmail.com,Vy Lê,Integration Errors,Webhook returns 500,Apple Health data not syncing after granting permission.,Urgent,Open,Email,2025-09-14 18:48:59,,,2025-09-15 10:48:59,,,
ticket_1ee1775f-ea63-4de2-af7c-c3076204084b,hung_dang17294@gmail.com,Hùng Đặng,Billing & Payment Issues,Double charge this cycle,I got charged $9.99 but still see free tier limits. Please fix and refund.,High,Solved,social_media,2025-09-14 20:01:51,2025-09-15 05:38:51,2025-09-15 07:19:27,2025-09-15 07:19:27,8.9,11.11,3.0
ticket_e4598760-5f2f-441c-891f-a8b55f4a526d,phong_dang17588@gmail.com,Phong Đặng,Feedback / Complaint,Content quality dropped recently,"Ads appear too frequently in free plan, very annoying.",High,Closed,Email,2025-09-14 21:10:10,2025-09-15 08:53:29,2025-09-16 06:26:22,2025-09-16 06:26:22,11.37,32.67,
ticket_eb33a16c-06f8-4bbf-a342-7e66d5ae5a2e,pham_dung26621@gmail.com,Dung Phạm,Performance / Speed,Frequent crashes on Android,App crashes every time I open a long workout session.,Urgent,New,social_media,2025-09-14 22:05:40,2025-09-14 23:05:40,,2025-09-16 13:05:40,1.0,,
ticket_18ea60c5-5092-447e-960d-32833141ca6a,vu_ngan66972@gmail.com,Ngân Vũ,Billing & Payment Issues,Payment failed but money deducted,Money was taken but subscription status not updated. Order ID attached.,Low,Solved,Email,2025-09-14 22:37:33,2025-09-15 02:10:51,2025-09-15 12:29:33,2025-09-15 12:29:33,2.72,12.9,3.0
ticket_6a7f8c7a-bd46-4a0d-a738-6804ad9c5bf7,huy.bui80111@gmail.com,Huy Bùi,Performance / Speed,Video buffering forever,Videos keep buffering even on fast internet.,Urgent,Closed,Chat,2025-09-14 22:54:58,2025-09-15 07:33:34,2025-09-15 10:12:22,2025-09-15 10:12:22,8.01,10.99,
ticket_c6aca286-2522-48db-bd5f-6b200a7687f8,do_nhi81349@gmail.com,Nhi Đỗ,Login & Authentication,Cannot reset password - no email received,2FA code keeps saying invalid though it's correct.,Low,Closed,Chat,2025-09-15 05:41:10,2025-09-15 18:26:58,2025-09-15 19:26:58,2025-09-15 19:26:58,12.76,13.73,
ticket_f4fd82a8-6461-466b-8c14-0ae4bf8a658f,huong_bui92455@gmail.com,Hương Bùi,Feedback / Complaint,Support reply too slow,Updates lately made content less helpful than before.,High,Solved,Web,2025-09-15 05:57:53,2025-09-15 16:45:29,2025-09-16 13:08:05,2025-09-16 13:08:05,10.21,30.42,2.0
ticket_34e9d915-3206-49cd-a1cc-99a9c8733c78,vu.khoa13568@gmail.com,Khoa Vũ,Device / Compatibility,Dark mode text unreadable,App force closes immediately on my iPhone with iOS 19.,Normal,Closed,Email,2025-09-15 06:13:55,2025-09-16 00:07:44,2025-09-17 19:49:55,2025-09-17 19:49:55,17.8,61.0,2.0
ticket_bdbfd7e8-dbdb-49c1-85d0-7ff931e24f4f,phuong_phan23552@gmail.com,Phương Phan,Performance / Speed,High battery usage,App crashes every time I open a long workout session.,Urgent,Open,social_media,2025-09-15 07:35:15,2025-09-15 08:35:15,,2025-09-17 11:35:15,1.0,,
ticket_b544e1e5-fb68-418f-b049-cf5aa88a89f9,nhi.dang52269@gmail.com,Nhi Đặng,Performance / Speed,Frequent crashes on Android,Videos keep buffering even on fast internet.,Urgent,Solved,Chat,2025-09-15 08:25:14,2025-09-16 14:23:26,2025-09-17 22:08:50,2025-09-17 22:08:50,29.37,61.71,1.0
ticket_0827c3e1-c55e-45d3-8de6-d4fd0ab49460,vu.huy59604@gmail.com,Huy Vũ,Feature Usage Help,How to export all data,I can't find where my streak or progress is displayed.,High,Closed,Email,2025-09-15 10:21:31,2025-09-15 14:41:13,2025-09-15 20:14:55,2025-09-15 20:14:55,4.33,9.19,
ticket_e8383e89-049d-46e7-a387-421fbb5b50c1, tran.phong40118@gmail.com,Phong Trần,Performance / Speed,Sync takes minutes,Videos keep buffering even on fast internet.,High,Pending,Web,2025-09-15 11:21:00,,,2025-09-17 06:21:00,,,
ticket_1fee97b8-80be-42fb-9f71-d5a241a77b72,tuan.dang82803@gmail.com,Tuấn Đặng,Performance / Speed,Frequent crashes on Android,Videos keep buffering even on fast internet.,Low,Solved,Web,2025-09-15 11:39:59,2025-09-18 01:46:11,2025-09-18 09:25:59,2025-09-18 09:25:59,61.32,69.4,
